번호,인허가일자,소재지전체주소,도로명전체주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,영업장주변구분명
571,19910514,"서울특별시 성북구 동소문동2가 285 ,286-1 ","서울특별시 성북구 동소문로2길 63 (동소문동2가,,286-1)",전곱,한식,200764.987289261    ,454063.784728318    ,한식,주택가주변
572,19910513,서울특별시 종로구 내자동 1-3번지 지상2층 ,"서울특별시 종로구 자하문로 3 (내자동,지상2층)",경성주막1929 경복궁역점,경양식,197482.188408438    ,452684.539178659    ,경양식,기타
573,19910511,서울특별시 송파구 문정동 87-10번지 ,서울특별시 송파구 송이로36길 60 (문정동),멕시카나치킨문정점,한식,211208.719190376    ,442375.762887939    ,한식,주택가주변
574,19910511,서울특별시 서대문구 남가좌동 332-19번지 ,서울특별시 서대문구 모래내로 209 (남가좌동),송림식당,한식,193115.017754613    ,452362.42582355     ,한식,주택가주변
575,19910511,서울특별시 중구 황학동 490-0번지 ,,청도식당,한식,,,한식,기타
576,19910510,서울특별시 마포구 신수동 445-5 신수현대아파트 ,"서울특별시 마포구 토정로 240, 신수현대아파트 상가동 101호 (신수동)",페리카나 신수점,분식,194360.808986768    ,448982.671515068    ,분식,아파트지역
577,19910510,서울특별시 서대문구 미근동 91-0번지 ,서울특별시 서대문구 충정로6길 57 (미근동),청기와생고기,한식,197088.194167189    ,451121.017176266    ,한식,기타
578,19910509,서울특별시 송파구 잠실동 250-9 ,서울특별시 송파구 삼전로 67 (잠실동),월계수,경양식,207714.534207806    ,444749.931404748    ,경양식,주택가주변
579,19910509,서울특별시 서대문구 창천동 52-67번지 ,서울특별시 서대문구 연세로7길 24 (창천동),더도이축산직영점신촌점,한식,194226.289327491    ,450623.133318238    ,한식,유흥업소밀집지역
580,19910509,서울특별시 용산구 한강로2가 105-2번지 (지상1층) ,"서울특별시 용산구 한강대로46길 9 (한강로2가,(지상1층))",뚝심구이,기타,197358.739461103    ,447680.011848004    ,기타,아파트지역
581,19910509,서울특별시 중구 순화동 1-6번지 ,,명동칼국수,분식,,,분식,기타
582,19910508,서울특별시 용산구 한강로3가 40-8번지 ,서울특별시 용산구 한강대로11길 21 (한강로3가),후지우동,한식,196606.215519141    ,447009.361612995    ,한식,기타
583,19910507,서울특별시 서초구 양재동 123-0번지 ,서울특별시 서초구 양재천로19길 11-13 (양재동),현정분식,한식,203236.740724434    ,441565.902895749    ,한식,주택가주변
584,19910507,서울특별시 강북구 수유동 391-378 ,서울특별시 강북구 삼각산로22길 6 (수유동),장수식당,한식,201402.419409839    ,459776.159425356    ,한식,주택가주변
585,19910506,서울특별시 영등포구 영등포동5가 19-53번지 ,서울특별시 영등포구 영등포로 219 (영등포동5가),와이키키레스토랑,한식,191619.30083235     ,446438.400260274    ,한식,유흥업소밀집지역
586,19910506,서울특별시 서대문구 창천동 13-5번지 ,서울특별시 서대문구 연세로4길 39 (창천동),버슴새,경양식,194511.642457342    ,450631.368730416    ,경양식,유흥업소밀집지역
587,19910506,서울특별시 성동구 행당동 19-109 ,서울특별시 성동구 마조로 15-13 (행당동),거무티티,한식,203501.463749075    ,450728.631757123    ,한식,학교정화(상대)
588,19910504,서울특별시 서대문구 창천동 62-59 ,서울특별시 서대문구 연세로5다길 14 (창천동),스윙,일식,194167.806445005    ,450486.198670384    ,일식,주택가주변
589,19910504,서울특별시 동대문구 휘경동 72-7번지 ,"서울특별시 동대문구 망우로 117, 101호 (휘경동)",다복,한식,205754.942835775    ,454349.694317829    ,한식,기타
590,19910504,서울특별시 용산구 한강로2가 224-2번지 (지상1층) ,"서울특별시 용산구 서빙고로3길 37 (한강로2가,(지상1층))",정가네,한식,197003.513632813    ,447253.472315395    ,한식,기타
591,19910503,서울특별시 서초구 반포동 736-13 ,서울특별시 서초구 사평대로57길 58 (반포동),전주식당,한식,201921.745660375    ,444959.939575008    ,한식,주택가주변
592,19910503,서울특별시 은평구 대조동 185-46번지 1층 ,"서울특별시 은평구 연서로28길 1-1, 1층 (대조동)",장군집,한식,192935.512109704    ,457345.749741203    ,한식,기타
593,19910503,서울특별시 은평구 갈현동 460-14번지 ,서울특별시 은평구 연서로 207 (갈현동),동해바다,일식,192778.696497444    ,457202.773963694    ,일식,주택가주변
594,19910502,서울특별시 강남구 개포동 186-12 ,서울특별시 강남구 개포로82길 7 (개포동),투다리,한식,205884.374131265    ,442955.266910236    ,한식,아파트지역
595,19910502,서울특별시 금천구 시흥동 995-13 지상1층 (건영길 6) ,"서울특별시 금천구 시흥대로59길 10 (시흥동,지상1층 (건영길 6))",장수옻닭옻오리,한식,191097.569128195    ,439055.82393955     ,한식,기타
596,19910502,서울특별시 은평구 녹번동 141-39번지 ,서울특별시 은평구 진흥로 130 (녹번동),이가네설렁탕,한식,193281.248968546    ,456131.550845001    ,한식,주택가주변
597,19910502,서울특별시 종로구 명륜4가 22-1 ,서울특별시 종로구 대학로 129-2 (명륜4가),뉴욕야시장 대학로점,경양식,200066.035814186    ,453389.096634093    ,경양식,기타
598,19910501,"서울특별시 송파구 방이동 203 203-1,9,10 지상1층 ","서울특별시 송파구 양재대로71길 13, 지상1층 (방이동, 203-1,9,10 )",정육식당,한식,210995.931337846    ,445380.12358721     ,한식,주택가주변
599,19910501,서울특별시 동작구 신대방동 565-0 ,서울특별시 동작구 여의대방로 22 (신대방동),프린스치킨,통닭(치킨),192113.200600983    ,443344.373525343    ,통닭(치킨),아파트지역
600,19910430,서울특별시 송파구 마천동 42-9번지 ,서울특별시 송파구 거마로 72 (마천동),코리안 바베큐 마천점,정종/대포집/소주방,212962.494848902    ,444101.6344279      ,정종/대포집/소주방,기타
601,19910430,서울특별시 송파구 가락동 124-21 지하1층 ,"서울특별시 송파구 송이로 157, 지하1층 (가락동)",명인밥상,한식,211020.396382269    ,443455.397711692    ,한식,주택가주변
602,19910430,서울특별시 강남구 논현동 144-7 ,서울특별시 강남구 학동로2길 35 (논현동),주식회사 안동한우원,한식,201992.266503067    ,445217.283513044    ,한식,유흥업소밀집지역
603,19910430,서울특별시 관악구 봉천동 10-36 ,"서울특별시 관악구 청림3길 15, 1층 (봉천동)",일미식당,호프/통닭,196292.03365387     ,442980.685087405    ,호프/통닭,주택가주변
604,19910430,서울특별시 양천구 신정동 909-16번지 ,서울특별시 양천구 은행정로 69 (신정동),정읍식당,한식,187453.424236051    ,447095.743191498    ,한식,주택가주변
605,19910430,서울특별시 성북구 동소문동1가 123번지 ,서울특별시 성북구 동소문로 25-2 (동소문동1가),송림원,기타,200708.437342864    ,454177.172387678    ,기타,학교정화(상대)
606,19910430,서울특별시 중구 순화동 3-23번지 ,,강남집,한식,,,한식,기타
607,19910429,서울특별시 강동구 상일동 269-6번지 (1층) ,"서울특별시 강동구 상일로5길 8-3 (상일동,(1층))",수줍은 삼계탕,한식,215179.900827427    ,449678.282858325    ,한식,주택가주변
608,19910429,서울특별시 영등포구 영등포동 618-496번지 ,서울특별시 영등포구 경인로 862 (영등포동),강촌칼국수,분식,191741.345847708    ,445970.307641467    ,분식,기타
609,19910429,서울특별시 영등포구 영등포동 618-496 롯데백화점 지상10층 ,"서울특별시 영등포구 경인로 846 (영등포동, 롯데백화점 지상10층)",(주)에이치앤유푸드 롯데백화점 영등포점,한식,191741.345847708    ,445970.307641467    ,한식,기타
610,19910429,서울특별시 금천구 독산동 999-13 지상1층 ,"서울특별시 금천구 벚꽃로18길 27, 지상1층 (독산동)",대박식당,한식,190233.913008742    ,440677.537558414    ,한식,주택가주변
611,19910429,서울특별시 중구 충무로1가 22-7번지 ,서울특별시 중구 명동8나길 24 (충무로1가),(주)밀리미터밀리그람 명동점,까페,198487.818910073    ,451020.851100897    ,까페,유흥업소밀집지역
612,19910429,서울특별시 종로구 재동 38-1번지 ,서울특별시 종로구 북촌로 21 (재동),마르샤,경양식,198601.794302814    ,452947.192483696    ,경양식,기타
613,19910427,서울특별시 중구 저동2가 79-1번지 ,서울특별시 중구 삼일대로10길 38 (저동2가),대신,분식,199007.960297599    ,451492.933944773    ,분식,기타
614,19910426,서울특별시 강남구 역삼동 647-8번지 ,서울특별시 강남구 테헤란로13길 10 (역삼동),예당어죽민물매운탕,중국식,202810.848067903    ,444234.199824493    ,중국식,유흥업소밀집지역
615,19910426,서울특별시 강남구 신사동 522-0번지 신사아이빌 지하1층 B101호,"서울특별시 강남구 압구정로2길 15, 지하1층 B101호 (신사동, 신사아이빌)",김북순큰남비집,분식,201695.733022919    ,446500.192610407    ,분식,기타
616,19910426,서울특별시 광진구 구의동 595 동서울호텔 ,"서울특별시 광진구 구의강변로 38, 동서울호텔 1층 (구의동)",동서울호텔커피솦,까페,208051.884671132    ,447994.805558304    ,까페,기타
617,19910426,서울특별시 중구 을지로2가 199-48 1층 ,"서울특별시 중구 명동9가길 21, 1층 (을지로2가)",장수식당,경양식,198455.93879179     ,451399.515841617    ,경양식,유흥업소밀집지역
618,19910425,서울특별시 서초구 우면동 8-4 2층 ,"서울특별시 서초구 바우뫼로6길 46, 2층 (우면동)",마포숯불갈비,한식,202345.105478333    ,440743.388496514    ,한식,주택가주변
619,19910425,서울특별시 서초구 방배동 983-3번지 ,"서울특별시 서초구 방배로10길 10-4 (방배동, 1,2층)",대판수사,한식,199806.197982284    ,442080.945385588    ,한식,주택가주변
620,19910425,서울특별시 강서구 화곡동 357-45번지 (지하 1층) ,"서울특별시 강서구 월정로 128 (화곡동,(지하 1층))",별천지,한식,185630.580284398    ,447602.78881068     ,한식,기타
621,19910425,서울특별시 마포구 합정동 433-61번지 ,서울특별시 마포구 포은로 52 (합정동),페리카나치킨,분식,191707.966879643    ,449982.69269292     ,분식,주택가주변
622,19910425,서울특별시 강북구 미아동 8-331 ,서울특별시 강북구 월계로 77 (미아동),꼬꼬내,한식,203242.908057171    ,456785.529790353    ,한식,주택가주변
623,19910424,서울특별시 마포구 공덕동 404번지 풍림빌딩 215호 ,"서울특별시 마포구 마포대로 127 (공덕동,풍림빌딩 215호)",호미곶막회물회,일식,195703.425296812    ,449330.800717721    ,일식,기타
624,19910424,서울특별시 서대문구 창천동 52-32 지하1층 ,"서울특별시 서대문구 연세로9길 22, 지하1층 (창천동)",크리스탈,경양식,194245.483805476    ,450703.324587089    ,경양식,주택가주변
625,19910424,서울특별시 강북구 수유동 177-18 ,서울특별시 강북구 한천로 1050 (수유동),춘천골닭갈비막국수,한식,202216.621500378    ,459845.52075532     ,한식,주택가주변
626,19910424,서울특별시 중랑구 묵동 244-41번지 ,서울특별시 중랑구 동일로151길 8 (묵동),가마솥민물매운탕,한식,206773.748421277    ,456221.268708599    ,한식,주택가주변
627,19910424,서울특별시 광진구 구의동 242-59번지 ,서울특별시 광진구 자양로18길 81 (구의동),쭌,일식,207710.255819024    ,448487.786975885    ,일식,기타
628,19910424,서울특별시 종로구 통의동 35-44 ,"서울특별시 종로구 자하문로4길 14-14, 1층 (통의동)",비뗄로 소띠,일식,197526.584762139    ,452748.255112507    ,일식,기타
629,19910423,서울특별시 송파구 잠실동 207-18 ,서울특별시 송파구 백제고분로17길 49 (잠실동),케이준 서울(cajun seoul),한식,207458.619067462    ,445306.727281523    ,한식,기타
630,19910423,서울특별시 동작구 상도1동 642-1 ,서울특별시 동작구 양녕로 286-1 (상도1동),가야,한식,195574.10838913     ,444715.987751508    ,한식,주택가주변
631,19910423,서울특별시 양천구 신정동 987-1번지 지상 2층 ,"서울특별시 양천구 오목로 196 (신정동,지상 2층)",맛고을찌게마을,중국식,187486.12035057     ,447002.447996178    ,중국식,주택가주변
632,19910423,서울특별시 도봉구 창동 135-14번지 ,서울특별시 도봉구 노해로63다길 6 (창동),맥켄치킨,통닭(치킨),204063.565019682    ,461204.628081227    ,통닭(치킨),주택가주변
633,19910420,서울특별시 송파구 잠실동 207-18번지 지상1층 101호,"서울특별시 송파구 백제고분로17길 49, 101호 (잠실동)",신천 장수소곱창,한식,207458.619067462    ,445306.727281523    ,한식,주택가주변
634,19910420,서울특별시 영등포구 양평동2가 19-3번지 ,서울특별시 영등포구 영등포로6길 6-1 (양평동2가),후레쉬푸드,한식,189683.892627993    ,446708.517541589    ,한식,기타
